70,Harvey_Patel106@famism.biz,3868,65,17,2,2021-05-06 18:08:23,
71,Harvey_Patel106@famism.biz,2137,208,,-1,,
72,Harvey_Patel106@famism.biz,5203,38,17,4,2021-05-06 18:07:33,2021-05-06 18:07:39
73,Harvey_Patel106@famism.biz,2727,112,,-1,,
74,Harvey_Patel106@famism.biz,645,73,17,3,2021-05-06 18:07:33,2021-05-06 18:07:52
75,Harvey_Patel106@famism.biz,5989,131,,-1,,
76,Harvey_Patel106@famism.biz,4873,1,17,4,2021-05-06 18:07:33,2021-05-06 18:08:08
77,Harvey_Patel106@famism.biz,4102,239,17,4,2021-05-06 18:07:33,2021-05-06 18:07:51
78,Harvey_Patel106@famism.biz,1425,49,,-1,,
79,Harvey_Patel106@famism.biz,2966,27,17,3,2021-05-06 18:07:33,2021-05-06 18:08:18
81,Rufus_Pearson175@yahoo.com,3491,261,18,4,2021-05-06 18:08:05,2021-05-06 18:08:15
82,Rufus_Pearson175@yahoo.com,441,128,18,4,2021-05-06 18:08:05,2021-05-06 18:08:22
83,Rufus_Pearson175@yahoo.com,2027,119,18,3,2021-05-06 18:08:05,2021-05-06 18:08:11
84,Rufus_Pearson175@yahoo.com,1346,34,19,2,2021-05-06 18:08:16,
86,Eduardo_Pope159@extex.org,2851,127,20,4,2021-05-06 18:08:09,2021-05-06 18:08:10
87,Eduardo_Pope159@extex.org,719,43,21,4,2021-05-06 18:08:13,2021-05-06 18:08:18
88,Eduardo_Pope159@extex.org,6077,204,,-1,,
89,Eduardo_Pope159@extex.org,4429,525,21,2,2021-05-06 18:08:06,
90,Eduardo_Pope159@extex.org,949,38,21,3,2021-05-06 18:08:13,2021-05-06 18:08:17
91,Eduardo_Pope159@extex.org,1928,580,21,4,2021-05-06 18:08:13,2021-05-06 18:08:15
93,Gabriel_Moss116@nanoff.biz,391,349,22,1,,
94,Gabriel_Moss116@nanoff.biz,147,80,22,4,2021-05-06 18:07:46,2021-05-06 18:08:02
95,Gabriel_Moss116@nanoff.biz,463,85,23,4,2021-05-06 18:07:55,2021-05-06 18:07:57
96,Gabriel_Moss116@nanoff.biz,4313,315,,-1,,
97,Gabriel_Moss116@nanoff.biz,3797,372,23,4,2021-05-06 18:07:55,2021-05-06 18:08:16
98,Gabriel_Moss116@nanoff.biz,1350,139,23,2,2021-05-06 18:08:13,
99,Gabriel_Moss116@nanoff.biz,2718,137,24,0,,
100,Gabriel_Moss116@nanoff.biz,1161,32,25,0,,
101,Gabriel_Moss116@nanoff.biz,3482,207,25,4,2021-05-06 18:08:18,2021-05-06 18:08:23
102,Gabriel_Moss116@nanoff.biz,2869,15,25,2,2021-05-06 18:08:23,
103,Gabriel_Moss116@nanoff.biz,960,22,25,2,2021-05-06 18:08:20,
104,Gabriel_Moss116@nanoff.biz,6003,7,25,0,,
105,Gabriel_Moss116@nanoff.biz,1958,15,25,2,2021-05-06 18:08:21,
106,Gabriel_Moss116@nanoff.biz,2925,531,25,3,2021-05-06 18:08:18,2021-05-06 18:08:19
107,Gabriel_Moss116@nanoff.biz,2127,150,,-1,,
109,Elijah_Flack65@yahoo.com,4995,172,,-1,,
110,Elijah_Flack65@yahoo.com,864,23,26,4,2021-05-06 18:08:18,2021-05-06 18:08:23
111,Elijah_Flack65@yahoo.com,2952,501,27,3,2021-05-06 18:08:13,2021-05-06 18:08:22
112,Elijah_Flack65@yahoo.com,6039,59,28,3,2021-05-06 18:08:08,2021-05-06 18:08:23
113,Elijah_Flack65@yahoo.com,4773,72,28,0,,
114,Elijah_Flack65@yahoo.com,4159,73,28,1,,
115,Elijah_Flack65@yahoo.com,5223,472,28,3,2021-05-06 18:08:08,2021-05-06 18:08:19
116,Elijah_Flack65@yahoo.com,2751,10,,-1,,
117,Elijah_Flack65@yahoo.com,2539,695,28,4,2021-05-06 18:08:08,2021-05-06 18:08:10
118,Elijah_Flack65@yahoo.com,1719,47,28,1,,
119,Elijah_Flack65@yahoo.com,1374,89,28,0,,
120,Elijah_Flack65@yahoo.com,5379,335,28,0,,
121,Elijah_Flack65@yahoo.com,3050,17,28,0,,
122,Elijah_Flack65@yahoo.com,2317,52,28,0,,
123,Elijah_Flack65@yahoo.com,2103,78,28,4,2021-05-06 18:08:08,2021-05-06 18:08:18
125,Mara_Hudson156@joiniaa.com,3199,5,,-1,,
126,Mara_Hudson156@joiniaa.com,4763,52,29,3,2021-05-06 18:08:05,2021-05-06 18:08:20
127,Mara_Hudson156@joiniaa.com,5111,532,29,1,,
128,Mara_Hudson156@joiniaa.com,2145,364,29,1,,
129,Mara_Hudson156@joiniaa.com,610,37,30,2,2021-05-06 18:07:56,
130,Mara_Hudson156@joiniaa.com,4593,90,31,4,2021-05-06 18:07:39,2021-05-06 18:07:56
131,Mara_Hudson156@joiniaa.com,4761,267,31,1,,
132,Mara_Hudson156@joiniaa.com,4723,3,31,1,,
133,Mara_Hudson156@joiniaa.com,3268,223,,-1,,
134,Mara_Hudson156@joiniaa.com,415,51,31,0,,
135,Mara_Hudson156@joiniaa.com,3899,75,31,2,2021-05-06 18:08:15,
137,Brad_Lee166@kideod.biz,3303,410,32,3,2021-05-06 18:08:00,2021-05-06 18:08:05
138,Brad_Lee166@kideod.biz,2703,320,32,1,,
139,Brad_Lee166@kideod.biz,4802,557,32,2,2021-05-06 18:08:11,
140,Brad_Lee166@kideod.biz,1825,369,33,1,,
141,Brad_Lee166@kideod.biz,1967,660,33,2,2021-05-06 18:08:15,
142,Brad_Lee166@kideod.biz,4106,66,33,3,2021-05-06 18:08:15,2021-05-06 18:08:18
143,Brad_Lee166@kideod.biz,4807,286,,-1,,
144,Brad_Lee166@kideod.biz,53,489,33,3,2021-05-06 18:08:15,2021-05-06 18:08:15
145,Brad_Lee166@kideod.biz,190,435,,-1,,
146,Brad_Lee166@kideod.biz,4164,54,34,0,,
147,Brad_Lee166@kideod.biz,560,44,35,1,,
148,Brad_Lee166@kideod.biz,1483,34,36,2,2021-05-06 18:08:13,
149,Brad_Lee166@kideod.biz,3727,259,37,3,2021-05-06 18:08:17,2021-05-06 18:08:20
150,Brad_Lee166@kideod.biz,4340,128,37,3,2021-05-06 18:08:17,2021-05-06 18:08:17
151,Brad_Lee166@kideod.biz,1204,72,37,2,2021-05-06 18:07:53,
153,Elle_Roth98@iatim.tech,293,48,38,1,,
154,Elle_Roth98@iatim.tech,545,9,38,2,2021-05-06 18:07:46,
155,Elle_Roth98@iatim.tech,5683,641,38,0,,
156,Elle_Roth98@iatim.tech,748,11,,-1,,
157,Elle_Roth98@iatim.tech,3931,171,38,0,,
158,Elle_Roth98@iatim.tech,2897,66,39,2,2021-05-06 18:07:59,
159,Elle_Roth98@iatim.tech,4550,339,39,1,,
160,Elle_Roth98@iatim.tech,610,59,39,3,2021-05-06 18:08:11,2021-05-06 18:08:22
161,Elle_Roth98@iatim.tech,1638,749,,-1,,
162,Elle_Roth98@iatim.tech,365,67,39,0,,
163,Elle_Roth98@iatim.tech,3809,739,39,2,2021-05-06 18:08:14,
164,Elle_Roth98@iatim.tech,5384,318,40,4,2021-05-06 18:08:22,2021-05-06 18:08:23
165,Elle_Roth98@iatim.tech,3749,78,40,3,2021-05-06 18:08:22,2021-05-06 18:08:22
166,Elle_Roth98@iatim.tech,1268,253,41,1,,
169,Elly_Johnson45@cispeto.com,4429,625,43,2,2021-05-06 18:08:12,
170,Elly_Johnson45@cispeto.com,44,56,,-1,,
171,Elly_Johnson45@cispeto.com,5107,195,43,4,2021-05-06 18:08:13,2021-05-06 18:08:15
173,Madelyn_Jennson62@bretoux.com,1276,94,44,1,,
174,Madelyn_Jennson62@bretoux.com,1359,346,44,0,,
175,Madelyn_Jennson62@bretoux.com,3567,417,,-1,,
178,Keira_Kelly189@womeona.net,4704,38,46,2,2021-05-06 18:08:00,
179,Keira_Kelly189@womeona.net,4121,65,46,1,,
180,Keira_Kelly189@womeona.net,4623,240,46,1,,
181,Keira_Kelly189@womeona.net,2785,1,47,4,2021-05-06 18:08:01,2021-05-06 18:08:16
182,Keira_Kelly189@womeona.net,190,238,,-1,,
183,Keira_Kelly189@womeona.net,2401,48,48,4,2021-05-06 18:08:18,2021-05-06 18:08:23
184,Keira_Kelly189@womeona.net,1585,421,48,4,2021-05-06 18:08:18,2021-05-06 18:08:23
185,Keira_Kelly189@womeona.net,5788,634,48,1,,
186,Keira_Kelly189@womeona.net,46,536,48,2,2021-05-06 18:07:39,
187,Keira_Kelly189@womeona.net,4460,37,,-1,,
188,Keira_Kelly189@womeona.net,3751,67,48,1,,
189,Keira_Kelly189@womeona.net,4243,257,48,3,2021-05-06 18:08:18,2021-05-06 18:08:23
191,Jenna_Pitt14@typill.biz,2645,38,49,3,2021-05-06 18:07:43,2021-05-06 18:08:04
192,Jenna_Pitt14@typill.biz,1932,62,49,2,2021-05-06 18:08:04,
193,Jenna_Pitt14@typill.biz,378,338,49,1,,
194,Jenna_Pitt14@typill.biz,5965,346,50,1,,
196,Johnny_Wright95@bauros.biz,2490,3,51,4,2021-05-06 18:08:02,2021-05-06 18:08:02
197,Johnny_Wright95@bauros.biz,5864,28,51,1,,
198,Johnny_Wright95@bauros.biz,3925,415,51,1,,
199,Johnny_Wright95@bauros.biz,1173,73,51,4,2021-05-06 18:08:02,2021-05-06 18:08:17
200,Johnny_Wright95@bauros.biz,3933,95,52,2,2021-05-06 18:08:22,
201,Johnny_Wright95@bauros.biz,5735,250,52,1,,
202,Johnny_Wright95@bauros.biz,127,75,,-1,,
204,Chuck_Lee190@infotech44.tech,277,80,54,1,,
205,Chuck_Lee190@infotech44.tech,561,781,54,4,2021-05-06 18:08:03,2021-05-06 18:08:20
206,Chuck_Lee190@infotech44.tech,892,66,,-1,,
207,Chuck_Lee190@infotech44.tech,2436,234,,-1,,
208,Chuck_Lee190@infotech44.tech,813,184,54,1,,
209,Chuck_Lee190@infotech44.tech,2892,320,55,2,2021-05-06 18:07:57,
210,Chuck_Lee190@infotech44.tech,2605,314,55,2,2021-05-06 18:07:46,
211,Chuck_Lee190@infotech44.tech,3531,230,55,3,2021-05-06 18:08:07,2021-05-06 18:08:15
212,Chuck_Lee190@infotech44.tech,636,40,55,2,2021-05-06 18:07:46,
213,Chuck_Lee190@infotech44.tech,3950,87,55,4,2021-05-06 18:08:07,2021-05-06 18:08:22
214,Chuck_Lee190@infotech44.tech,2935,30,55,2,2021-05-06 18:08:03,
215,Chuck_Lee190@infotech44.tech,1443,16,55,4,2021-05-06 18:08:07,2021-05-06 18:08:18
216,Chuck_Lee190@infotech44.tech,1294,24,56,3,2021-05-06 18:08:20,2021-05-06 18:08:21
217,Chuck_Lee190@infotech44.tech,5039,220,57,4,2021-05-06 18:08:17,2021-05-06 18:08:20
219,Rufus_Seymour100@infotech44.tech,444,51,59,2,2021-05-06 18:08:01,
220,Rufus_Seymour100@infotech44.tech,4763,37,59,0,,
221,Rufus_Seymour100@infotech44.tech,1827,40,60,0,,
222,Rufus_Seymour100@infotech44.tech,538,495,60,0,,
223,Rufus_Seymour100@infotech44.tech,1984,535,60,1,,
224,Rufus_Seymour100@infotech44.tech,3661,18,60,2,2021-05-06 18:07:48,
225,Rufus_Seymour100@infotech44.tech,918,6,60,0,,
226,Rufus_Seymour100@infotech44.tech,244,45,,-1,,
227,Rufus_Seymour100@infotech44.tech,921,118,60,0,,
229,Hayden_Roberts192@elnee.tech,245,100,62,2,2021-05-06 18:08:21,
230,Hayden_Roberts192@elnee.tech,8,575,62,0,,
231,Hayden_Roberts192@elnee.tech,2640,16,62,4,2021-05-06 18:08:15,2021-05-06 18:08:15
232,Hayden_Roberts192@elnee.tech,3829,41,62,3,2021-05-06 18:08:15,2021-05-06 18:08:21
233,Hayden_Roberts192@elnee.tech,3405,67,62,0,,
234,Hayden_Roberts192@elnee.tech,2589,14,62,3,2021-05-06 18:08:15,2021-05-06 18:08:21
235,Hayden_Roberts192@elnee.tech,1,67,62,3,2021-05-06 18:08:15,2021-05-06 18:08:15
236,Hayden_Roberts192@elnee.tech,3731,77,,-1,,
237,Hayden_Roberts192@elnee.tech,1691,568,62,2,2021-05-06 18:08:01,
238,Hayden_Roberts192@elnee.tech,429,7,62,0,,
239,Hayden_Roberts192@elnee.tech,1380,145,,-1,,
240,Hayden_Roberts192@elnee.tech,1867,481,62,2,2021-05-06 18:07:43,
241,Hayden_Roberts192@elnee.tech,4819,384,62,0,,
242,Hayden_Roberts192@elnee.tech,3906,86,62,0,,
244,Ivy_Palmer194@sveldo.biz,4849,64,64,2,2021-05-06 18:08:23,
246,Russel_Harris199@bauros.biz,4358,222,65,4,2021-05-06 18:08:01,2021-05-06 18:08:02
247,Russel_Harris199@bauros.biz,3153,593,66,0,,
248,Russel_Harris199@bauros.biz,756,176,66,4,2021-05-06 18:08:04,2021-05-06 18:08:18
249,Russel_Harris199@bauros.biz,5879,330,66,1,,
250,Russel_Harris199@bauros.biz,386,52,,-1,,
251,Russel_Harris199@bauros.biz,4314,29,,-1,,
252,Russel_Harris199@bauros.biz,460,75,66,1,,
253,Russel_Harris199@bauros.biz,6097,105,,-1,,
254,Russel_Harris199@bauros.biz,5491,281,,-1,,
255,Russel_Harris199@bauros.biz,2283,158,66,1,,
256,Russel_Harris199@bauros.biz,6106,25,66,1,,
257,Russel_Harris199@bauros.biz,1015,91,,-1,,
259,Kaylee_Burge67@bretoux.com,2142,423,67,2,2021-05-06 18:08:21,
260,Kaylee_Burge67@bretoux.com,783,400,67,1,,
261,Kaylee_Burge67@bretoux.com,810,300,67,4,2021-05-06 18:08:17,2021-05-06 18:08:18
262,Kaylee_Burge67@bretoux.com,5384,175,67,0,,
263,Kaylee_Burge67@bretoux.com,5152,298,67,4,2021-05-06 18:08:17,2021-05-06 18:08:21
264,Kaylee_Burge67@bretoux.com,170,425,67,0,,
265,Kaylee_Burge67@bretoux.com,6183,61,67,2,2021-05-06 18:08:05,
266,Kaylee_Burge67@bretoux.com,5330,67,67,2,2021-05-06 18:08:18,
269,George_Gibson176@acrit.org,3180,399,69,3,2021-05-06 18:08:23,2021-05-06 18:08:23
270,George_Gibson176@acrit.org,6077,73,69,1,,
271,George_Gibson176@acrit.org,2551,531,69,3,2021-05-06 18:08:23,2021-05-06 18:08:23
272,George_Gibson176@acrit.org,1712,156,69,1,,
273,George_Gibson176@acrit.org,3441,116,69,0,,
274,George_Gibson176@acrit.org,4662,221,70,1,,
275,George_Gibson176@acrit.org,2034,1,,-1,,
276,George_Gibson176@acrit.org,3084,64,70,2,2021-05-06 18:08:11,
277,George_Gibson176@acrit.org,4393,97,71,4,2021-05-06 18:08:23,2021-05-06 18:08:23
278,George_Gibson176@acrit.org,3205,249,72,2,2021-05-06 18:08:21,
279,George_Gibson176@acrit.org,3270,174,72,4,2021-05-06 18:07:42,2021-05-06 18:07:54
280,George_Gibson176@acrit.org,6061,259,72,4,2021-05-06 18:07:42,2021-05-06 18:08:01
281,George_Gibson176@acrit.org,5482,81,72,4,2021-05-06 18:07:42,2021-05-06 18:07:59
284,Denny_Gregory60@tonsy.org,4836,26,74,0,,
285,Denny_Gregory60@tonsy.org,2947,893,,-1,,
286,Denny_Gregory60@tonsy.org,3234,55,74,4,2021-05-06 18:07:59,2021-05-06 18:08:11
287,Denny_Gregory60@tonsy.org,4479,63,75,0,,
288,Denny_Gregory60@tonsy.org,3991,87,76,4,2021-05-06 18:08:08,2021-05-06 18:08:11
289,Denny_Gregory60@tonsy.org,669,11,77,0,,
290,Denny_Gregory60@tonsy.org,5119,22,,-1,,
292,Britney_Matthews107@joiniaa.com,1337,517,78,4,2021-05-06 18:08:20,2021-05-06 18:08:22
293,Britney_Matthews107@joiniaa.com,2178,275,,-1,,
294,Britney_Matthews107@joiniaa.com,4555,221,78,1,,
295,Britney_Matthews107@joiniaa.com,1116,33,,-1,,
296,Britney_Matthews107@joiniaa.com,2120,4,78,0,,
297,Britney_Matthews107@joiniaa.com,2616,532,79,2,2021-05-06 18:07:41,
298,Britney_Matthews107@joiniaa.com,880,14,79,3,2021-05-06 18:07:39,2021-05-06 18:07:41
299,Britney_Matthews107@joiniaa.com,3546,35,79,4,2021-05-06 18:07:39,2021-05-06 18:07:41
300,Britney_Matthews107@joiniaa.com,3548,36,79,3,2021-05-06 18:07:39,2021-05-06 18:07:52
301,Britney_Matthews107@joiniaa.com,3208,66,79,3,2021-05-06 18:07:39,2021-05-06 18:08:22
302,Britney_Matthews107@joiniaa.com,2401,225,79,2,2021-05-06 18:08:14,
303,Britney_Matthews107@joiniaa.com,535,46,79,4,2021-05-06 18:07:39,2021-05-06 18:07:59
305,Maddison_Calderwood54@deons.tech,361,136,80,1,,
306,Maddison_Calderwood54@deons.tech,663,39,80,2,2021-05-06 18:08:00,
307,Maddison_Calderwood54@deons.tech,3644,252,80,4,2021-05-06 18:08:23,2021-05-06 18:08:23
308,Maddison_Calderwood54@deons.tech,5420,40,80,3,2021-05-06 18:08:23,2021-05-06 18:08:23
309,Maddison_Calderwood54@deons.tech,5299,25,81,1,,
310,Maddison_Calderwood54@deons.tech,6048,396,82,1,,
311,Maddison_Calderwood54@deons.tech,2543,147,,-1,,
312,Maddison_Calderwood54@deons.tech,1402,368,82,3,2021-05-06 18:08:22,2021-05-06 18:08:22
313,Maddison_Calderwood54@deons.tech,5116,218,82,0,,
315,Sharon_Weston163@hourpy.biz,1949,395,83,3,2021-05-06 18:08:05,2021-05-06 18:08:05
316,Sharon_Weston163@hourpy.biz,3788,94,83,2,2021-05-06 18:07:40,
317,Sharon_Weston163@hourpy.biz,616,59,83,4,2021-05-06 18:08:05,2021-05-06 18:08:13
318,Sharon_Weston163@hourpy.biz,6097,113,83,0,,
319,Sharon_Weston163@hourpy.biz,49,42,,-1,,
320,Sharon_Weston163@hourpy.biz,5510,1,84,3,2021-05-06 18:08:05,2021-05-06 18:08:16
322,Nancy_Vincent105@nimogy.biz,1075,33,86,3,2021-05-06 18:08:23,2021-05-06 18:08:23
324,Carolyn_Upton179@fuliss.net,4122,355,87,2,2021-05-06 18:07:42,
325,Carolyn_Upton179@fuliss.net,2079,25,87,0,,
326,Carolyn_Upton179@fuliss.net,5864,44,87,0,,
327,Carolyn_Upton179@fuliss.net,5464,603,87,4,2021-05-06 18:07:42,2021-05-06 18:08:19
328,Carolyn_Upton179@fuliss.net,237,74,88,3,2021-05-06 18:08:04,2021-05-06 18:08:16
329,Carolyn_Upton179@fuliss.net,2751,13,89,1,,
330,Carolyn_Upton179@fuliss.net,668,399,89,1,,
331,Carolyn_Upton179@fuliss.net,3524,59,89,2,2021-05-06 18:08:00,
332,Carolyn_Upton179@fuliss.net,3583,466,,-1,,
333,Carolyn_Upton179@fuliss.net,3583,386,89,3,2021-05-06 18:08:02,2021-05-06 18:08:09
334,Carolyn_Upton179@fuliss.net,863,437,89,4,2021-05-06 18:08:02,2021-05-06 18:08:03
336,Ramon_Shaw71@mafthy.com,1224,91,90,4,2021-05-06 18:07:53,2021-05-06 18:08:20
337,Ramon_Shaw71@mafthy.com,2350,83,91,0,,
338,Ramon_Shaw71@mafthy.com,5945,102,,-1,,
339,Ramon_Shaw71@mafthy.com,5636,9,,-1,,
340,Ramon_Shaw71@mafthy.com,2689,53,91,1,,
341,Ramon_Shaw71@mafthy.com,2799,1,91,3,2021-05-06 18:08:19,2021-05-06 18:08:21
342,Ramon_Shaw71@mafthy.com,780,27,,-1,,
343,Ramon_Shaw71@mafthy.com,210,441,91,3,2021-05-06 18:08:19,2021-05-06 18:08:22
345,Harmony_Donnelly38@atink.com,4365,233,93,0,,
346,Harmony_Donnelly38@atink.com,5544,53,93,4,2021-05-06 18:08:08,2021-05-06 18:08:11
347,Harmony_Donnelly38@atink.com,6159,370,93,3,2021-05-06 18:08:08,2021-05-06 18:08:23
349,Barry_Hill192@bauros.biz,2079,16,94,0,,
350,Barry_Hill192@bauros.biz,715,11,,-1,,
351,Barry_Hill192@bauros.biz,3441,104,,-1,,
352,Barry_Hill192@bauros.biz,676,4,94,2,2021-05-06 18:08:19,
353,Barry_Hill192@bauros.biz,5578,44,,-1,,
355,Daron_Quinton92@muall.tech,4182,36,95,3,2021-05-06 18:08:00,2021-05-06 18:08:03
356,Daron_Quinton92@muall.tech,3521,361,95,1,,
357,Daron_Quinton92@muall.tech,1638,146,95,3,2021-05-06 18:08:00,2021-05-06 18:08:22
358,Daron_Quinton92@muall.tech,2856,22,95,4,2021-05-06 18:08:00,2021-05-06 18:08:15
359,Daron_Quinton92@muall.tech,3567,114,96,2,2021-05-06 18:08:03,
360,Daron_Quinton92@muall.tech,3164,30,97,1,,
361,Daron_Quinton92@muall.tech,3178,527,98,1,,
362,Daron_Quinton92@muall.tech,1483,97,98,2,2021-05-06 18:08:11,
363,Daron_Quinton92@muall.tech,1718,42,98,2,2021-05-06 18:08:15,
364,Daron_Quinton92@muall.tech,949,12,98,1,,
365,Daron_Quinton92@muall.tech,4373,699,98,1,,
366,Daron_Quinton92@muall.tech,2614,99,98,2,2021-05-06 18:08:18,
367,Daron_Quinton92@muall.tech,5153,127,98,2,2021-05-06 18:07:40,
369,Stephanie_Mitchell147@ovock.tech,3373,31,100,1,,
370,Stephanie_Mitchell147@ovock.tech,518,29,100,0,,
371,Stephanie_Mitchell147@ovock.tech,689,19,,-1,,
372,Stephanie_Mitchell147@ovock.tech,3976,103,,-1,,
373,Stephanie_Mitchell147@ovock.tech,1664,42,100,1,,
374,Stephanie_Mitchell147@ovock.tech,5550,76,100,2,2021-05-06 18:07:54,
375,Stephanie_Mitchell147@ovock.tech,22,418,100,4,2021-05-06 18:07:50,2021-05-06 18:08:23
376,Stephanie_Mitchell147@ovock.tech,5583,84,100,1,,
377,Stephanie_Mitchell147@ovock.tech,3847,18,100,4,2021-05-06 18:07:50,2021-05-06 18:08:08
378,Stephanie_Mitchell147@ovock.tech,3166,459,100,2,2021-05-06 18:08:22,
379,Stephanie_Mitchell147@ovock.tech,5995,49,101,2,2021-05-06 18:08:14,
381,Cherish_Morgan5@yahoo.com,3526,73,102,0,,
382,Cherish_Morgan5@yahoo.com,5149,303,102,3,2021-05-06 18:07:55,2021-05-06 18:08:02
383,Cherish_Morgan5@yahoo.com,3010,17,102,1,,
384,Cherish_Morgan5@yahoo.com,4589,189,102,1,,
385,Cherish_Morgan5@yahoo.com,4834,763,102,4,2021-05-06 18:07:55,2021-05-06 18:08:03
386,Cherish_Morgan5@yahoo.com,605,737,102,3,2021-05-06 18:07:55,2021-05-06 18:08:13
387,Cherish_Morgan5@yahoo.com,813,124,,-1,,
388,Cherish_Morgan5@yahoo.com,5167,98,102,1,,
389,Cherish_Morgan5@yahoo.com,3822,31,103,2,2021-05-06 18:08:02,
390,Cherish_Morgan5@yahoo.com,3559,311,103,4,2021-05-06 18:08:14,2021-05-06 18:08:19
391,Cherish_Morgan5@yahoo.com,6079,130,103,1,,
392,Cherish_Morgan5@yahoo.com,5120,357,103,0,,
393,Cherish_Morgan5@yahoo.com,477,23,,-1,,
394,Cherish_Morgan5@yahoo.com,3399,35,,-1,,
396,Melanie_Dale70@irrepsy.com,1591,211,105,4,2021-05-06 18:08:15,2021-05-06 18:08:23
397,Melanie_Dale70@irrepsy.com,5384,204,105,3,2021-05-06 18:08:15,2021-05-06 18:08:22
398,Melanie_Dale70@irrepsy.com,2446,22,106,4,2021-05-06 18:08:21,2021-05-06 18:08:21
